Application:, Trigno Discover (1.6.5)
Date/Time:, 03/02/2025 10:48:19
Collection Length (seconds):, 51.0705
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
-0.9248047, 0.1782227, 0.1499023, -1.2804878, 19.8780499, 4.2682929, -0.1326009
-0.9155273, 0.1748047, 0.1655273, -3.5365853, 21.2195129, 2.6219513, -0.1467002
-0.9121094, 0.1694336, 0.1757812, -6.4024391, 22.8658543, 1.402439, -0.1238727
-0.90625, 0.1313477, 0.1933594, -7.6219516, 23.2926826, 0.7317073, -0.1013809
-0.9013672, 0.1054688, 0.2094727, -10.1829271, 25.1829281, -0.7926829, -0.0909743
-0.9013672, 0.0585938, 0.2456055, -11.0975609, 25.8536587, -1.2195122, -0.0728466
-0.9052734, 0.0361328, 0.2646484, -11.6463413, 28.0487804, -1.5853659, -0.0594186
-0.9091797, 0.0024414, 0.2871094, -11.4634151, 29.2682934, -0.8536586, -0.0527047
-0.9033203, -0.0087891, 0.2924805, -10.5487804, 31.280489, 0.9756098, -0.0352483
-0.8959961, -0.0302734, 0.3076172, -9.8780489, 32.3170738, 2.0731707, 0.0060426
-0.9003906, -0.0395508, 0.3120117, -8.5975609, 34.0243912, 3.6585367, 0.0439765
-0.9008789, -0.0307617, 0.3134766, -7.5609756, 35.1829262, 4.0243902, 0.0856031
-0.9135742, -0.0068359, 0.3120117, -5.9756098, 36.8902435, 4.7560978, 0.1285725
-0.9145508, 0.0078125, 0.309082, -4.2073174, 38.6585388, 6.4024391, 0.1473716
-0.9204102, 0.0351562, 0.2929688, -3.9634147, 39.6341476, 7.0121951, 0.1701991
-0.9243164, 0.046875, 0.2768555, -2.804878, 41.9512215, 7.5609756, 0.1705348
-0.9360352, 0.0756836, 0.2504883, -2.6219513, 43.2926826, 7.6219516, 0.1420005
-0.9423828, 0.0898438, 0.2329102, -3.2926829, 45.1829262, 7.6829271, 0.1077592
-0.9560547, 0.1079102, 0.2104492, -4.3292685, 45.6707344, 7.5609756, 0.0741894
-0.9575195, 0.1171875, 0.2036133, -7.1951222, 46.9512215, 7.5, 0.0372625
-0.972168, 0.1210938, 0.1948242, -8.719512, 47.9268303, 7.5, -0.0036927
