Application:, Trigno Discover (1.6.5)
Date/Time:, 30/01/2025 09:27:09
Collection Length (seconds):, 45.171
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
-1.0522461, 0.1845703, -0.0239258, -18.2317085, -15.9756098, 5.1219511, -0.0365911
-1.0458984, 0.1821289, -0.0229492, -18.5365849, -15.6707325, 5.3658538, -0.0379339
-1.0458984, 0.1757812, -0.0229492, -18.4146347, -15.6707325, 5.670732, -0.0480049
-1.0419922, 0.1601562, -0.0239258, -18.4146347, -15.9756098, 5.670732, -0.0459907
-1.034668, 0.1572266, -0.0258789, -18.4756107, -16.4024391, 5.7317076, -0.0466621
-1.027832, 0.1401367, -0.019043, -18.4756107, -16.8902435, 5.9146342, -0.0439765
-1.0166016, 0.1391602, -0.0083008, -19.2073174, -17.7439022, 6.5243902, -0.0459907
-1.0092773, 0.1352539, -0.0039062, -18.9024391, -17.9268303, 6.8292685, -0.0436408
-1.0004883, 0.1425781, -0.0009766, -17.6829281, -17.6829281, 7.0731707, -0.0433051
-0.9951172, 0.1484375, -0.0029297, -16.7073174, -17.8048782, 7.2560978, -0.0463264
-0.996582, 0.1547852, -0.0083008, -15.7317076, -17.560976, 7.0731707, -0.0433051
-1, 0.1606445, -0.0126953, -15.1219511, -17.3780499, 6.5853658, -0.0386053
-1.0087891, 0.168457, -0.0263672, -14.8780489, -17.439024, 6.5853658, -0.0379339
-1.0092773, 0.1699219, -0.034668, -15.1219511, -17.7439022, 6.6463418, -0.0382696
-1.0234375, 0.1655273, -0.0395508, -15.6707325, -17.9878044, 6.7682929, -0.0399481
-1.0229492, 0.1635742, -0.0395508, -15.9756098, -18.3536587, 7.5, -0.0406195
